problem_id,problem_title,information,problem_answer_num,problem_submit_num,problem_answer_rate
4024,Show Me the Money,다국어,7,56,17.073
4025,"Sofa, So Good",다국어,3,4,100.0
4026,Town Square,다국어,0,1,0.0
4027,The Agency,다국어,1,5,50.0
4028,Chain of Fools,다국어,12,23,70.588
4029,콩도르세 역설,다국어,15,111,23.077
4030,포켓볼,다국어,134,513,37.43
4031,The Banzhaf Buzz-Of,다국어,0,0,0.0
4032,GPS I Love You,다국어,1,2,50.0
4033,Have You Driven a Fjord Lately?,다국어,0,0,0.0
4034,Mobile,다국어,0,0,0.0
4035,Wally World,다국어,2,15,50.0
4036,Cut It Out!,다국어,0,1,0.0
4037,Flip It!,다국어,2,5,40.0
4038,Maze,다국어,0,0,0.0
4039,Photo Shoot,다국어,0,2,0.0
4040,Polar Bear,다국어,2,5,50.0
4041,Pro-Test Voting,다국어,2,27,25.0
4042,Vampires!,다국어,6,7,85.714
4043,"We’ve Got Chemistry, Babe",다국어,0,0,0.0
4044,도전 24,다국어,16,65,57.143
4045,Cover Up,다국어,0,0,0.0
4046,Decompressing in a GIF,다국어,4,11,50.0
4047,Flipper,다국어,1,2,100.0
4048,The Flood,다국어,10,52,41.667
4049,행렬의 텐서곱,다국어,9,50,26.471
4050,Trip the Lights Fantastic,다국어,1,4,50.0
4051,Windows,다국어,1,10,100.0
4052,Bordering on Madness,다국어,1,6,25.0
4053,Jack of All Trades,다국어,1,5,100.0
4054,LCR,다국어,4,13,44.444
4055,파티가 좋아 파티가 좋아,다국어,89,671,19.39
4056,스-스-스도쿠,다국어,149,913,22.888
4057,Tanks a Lot,다국어,1,4,100.0
4058,The Worm Turns,다국어,1,2,100.0
4059,You’ll be Working on the Railroad,다국어,1,7,33.333
4060,CIVIC DILL MIX,다국어,10,18,66.667
4061,A Foldy but a Goody,다국어,1,2,100.0
4062,Give Me an E,다국어,5,16,41.667
4063,"Lemmings, Lemmings Everywhere. But Not For Long.",다국어,1,2,100.0
4064,Once Around the Lock,다국어,2,12,28.571
4065,A Puzzling Problem,다국어,1,7,100.0
4066,"And Now, a Remainder from Our Sponsor",다국어,4,14,66.667
4067,Target Practice,다국어,2,7,100.0
4068,Caterpillar,다국어,7,9,87.5
4069,Hie with the Pie,다국어,11,12,91.667
4070,"Mahershalalhashbaz, Nebuchadnezzar, and Billy Bob Benjamin Go to the Regionals",다국어,34,69,51.515
4071,The Mastermind Master’s Mind,다국어,1,2,100.0
4072,Words,다국어,314,461,80.307
4073,Stake Your Claim,다국어,1,1,100.0
4074,약어,다국어,5,66,83.333
4075,Countdown,다국어,7,10,70.0
4076,The Game of Efil,다국어,6,9,66.667
4077,Reliable Nets,다국어,10,24,71.429
4078,Square Count,다국어,4,5,100.0
4079,Swamp Things,다국어,5,15,38.462
4080,Two Ends,다국어,15,24,78.947
4081,Sunday Drive,다국어,1,5,33.333
4082,Hexagram,다국어,2,14,15.385
4083,직사각형 만들기,다국어,8,21,61.538
4084,Viva la Diferencia,다국어,951,1338,77.696
4085,Robot Navigation,다국어,3,6,50.0
4086,Folding Game,다국어,0,0,0.0
4087,Burnout,다국어,0,0,0.0
4088,Family Fortune,다국어,4,13,50.0
4089,Moving Points,다국어,1,1,100.0
4090,뱀파이어 숫자,다국어,58,250,36.943
4091,Balloons,다국어,14,21,87.5
4092,비트 개수 세기,다국어,30,220,37.037
4093,Data Recovery,다국어,0,0,0.0
4094,Equal Angles,다국어,2,3,66.667
4095,최대 정사각형,다국어,579,1931,41.093
4096,팰린드로미터,다국어,263,688,55.021
4097,수익,다국어,517,1412,46.326
4098,Roller Coaster,다국어,9,79,16.071
4099,Skyline,다국어,10,15,76.923
4100,Underground Cables,다국어,16,19,88.889
4101,크냐?,다국어,15052,32220,51.861
4104,Block Game,다국어,2,12,28.571
4105,유클리드,다국어,51,309,24.757
4106,Museum Guards,다국어,3,8,37.5
4107,Knitting,다국어,73,103,87.952
4108,지뢰찾기,다국어,624,1260,62.151
4109,The Ninja Way,다국어,4,17,80.0
4110,당구대,다국어,10,91,37.037
4111,Robot Challenge,다국어,5,11,45.455
4112,Mosaic,다국어,4,30,13.333
4113,Series / Parallel Resistor Circuits,다국어,2,6,33.333
4114,The Heart of the Country,다국어,5,10,50.0
4115,Lawrence of Arabia,다국어,6,18,54.545
4116,Shoring Up the Levees,다국어,1,1,100.0
4117,Combination Lock,다국어,82,158,65.079
4118,Fred’s Lotto Tickets,다국어,142,211,78.889
4119,A No-Win Situation,다국어,7,18,46.667
4120,A Walk in the Park,다국어,2,5,40.0
4121,Teleport Out!,다국어,2,3,66.667
4122,Worms,다국어,2,3,66.667
4123,Bridges and Tunnels,다국어,13,38,38.235
4124,Secret Polynomial,다국어,8,20,44.444
4125,Room Painting,다국어,8,18,53.333
4126,Course Scheduling,다국어,17,26,70.833
4127,Tetrahedron Inequality,다국어,2,19,66.667
4128,Cookie Crumbs,다국어,2,8,33.333
4129,Meganominoes,다국어,4,13,100.0
4130,Buying Gas,다국어,5,13,45.455
4131,Modulo Solitaire,다국어,13,32,44.828
4132,Subset Sum,다국어,59,150,50.862
4133,Triangle War,다국어,9,18,56.25
4134,다음 소수,다국어,2589,12160,25.986
4135,How Big Is It?,다국어,8,78,32.0
4136,Pousse,다국어,11,33,37.931
4137,487-3279,다국어,31,114,36.047
4138,Paper Route,다국어,5,10,55.556
4139,Octagons,다국어,10,44,33.333
4140,Party Location,다국어,3,23,37.5
4141,Numbersrebmun,다국어,177,496,44.25
4142,Class Schedule,다국어,2,2,100.0
4143,Bridges and Tunnels,다국어,26,66,52.0
4144,Alien Communicating Machines,다국어,21,53,67.742
4145,Geometric Sequence,스페셜 저지다국어,2,15,22.222
4146,Largest Square,다국어,14,20,70.0
4147,Harmonious Matrices,스페셜 저지다국어,0,0,0.0
4148,31게임,다국어,18,54,64.286
4149,큰 수 소인수분해,다국어전체 채점,824,10636,15.24
4150,피보나치 수,다국어,1634,3827,56.599
4151,Compound Words,다국어,19,58,38.776
4152,New Horizons,다국어,1,2,100.0
4153,직각삼각형,다국어,35265,77356,50.929
4154,Buzzwords,다국어,13,61,33.333
4155,Ferry Loading V,스페셜 저지다국어,0,0,0.0
4156,Driving Range,다국어,6,19,60.0
4157,Frosh Week,다국어,40,135,35.398
4158,CD,다국어,1125,6355,25.112
4159,알래스카,다국어,206,637,39.615
4160,이혼,다국어,46,229,27.545
4161,나이트의 여행,다국어,19,253,17.273
4162,Paintball,다국어,3,4,75.0
4163,Shopping,다국어,8,54,29.63
4164,Stack Machine,다국어,0,1,0.0
4165,Ideas,다국어,1,1,100.0
4166,HST,다국어,7,74,14.0
4167,Tunnelling the Earth,다국어,12,17,70.588
4168,Rooks,다국어,4,15,57.143
4169,Pipes,다국어,0,0,0.0
4170,Cantor,다국어,11,17,78.571
4171,Meltdown,다국어,2,2,100.0
4172,sqrt log sin,다국어,310,997,40.897
4173,MC part deux,다국어,0,1,0.0
4174,Moveable maze,다국어,1,14,8.333
4175,Pick up sticks,다국어,14,40,43.75
4176,Digits,다국어,77,233,38.308
4177,Rotate to root,다국어,1,3,50.0
4178,Tic Tac Toe,다국어,2,14,18.182
4179,불!,다국어,6072,40776,20.814
4180,Nice Prefixes,다국어,1,4,25.0
4181,Convex Hull,다국어,417,3379,20.603
4182,Slalom,다국어,3,3,100.0
4183,Unique Snowflakes,다국어,15,45,40.541
4184,Ocean Currents,다국어,25,169,23.364
4185,Colliding Traffic,다국어,1,2,50.0
4186,Zerg Rush!!!,다국어,0,0,0.0
4187,Scrolling Sign,다국어,9,15,69.231
4188,Cranes,다국어,7,11,63.636
4189,WiFi,다국어,15,64,42.857
4190,Exact Change,다국어,21,158,24.706
4191,Dominos 2,다국어,58,189,37.908
4192,Logo 2,다국어,5,17,31.25
4193,Laurel Creek,다국어,1,3,33.333
4194,Rocket Stages,다국어,1,27,9.091
4195,친구 네트워크,다국어,6899,40857,26.111
4196,도미노,다국어,1794,8224,29.995
4197,Logo,스페셜 저지다국어,40,165,39.604
4198,열차정렬,다국어,340,2147,23.529
4199,Classified,다국어,0,0,0.0
4200,Hot Spot,다국어,3,6,60.0
4201,Snakes and Ladders,다국어,1,4,33.333
4202,Balance,다국어,5,7,83.333
4203,Asteroid Rangers,다국어,5,17,55.556
4204,Curvy Little Bottles,다국어,20,55,43.478
4205,버스기사 승재,다국어,30,161,29.412
4206,피보나치 단어,다국어,125,652,27.174
4207,Infiltration,스페셜 저지다국어,26,177,16.456
4208,열쇠,다국어,3,11,27.273
4209,Minimum Cost Flow,다국어,5,56,11.364
4210,로봇 청소기,다국어,7,35,36.842
4211,금고 회사,다국어,30,277,14.423
4212,최단 비행 경로,다국어,3,24,50.0
4213,그릇 쌓기,다국어,37,219,32.456
4214,Takeover Wars,다국어,34,149,29.825
4215,비밀 프로젝트,다국어,17,95,28.333
4216,Afﬁne Mess,다국어,2,4,50.0
4217,신성 문자,다국어,164,790,23.872
4218,칩 설계,다국어,9,36,60.0
4219,커피 전문점,다국어,40,257,18.868
4220,Machine Works,다국어,34,191,28.099
4221,Magic Sticks,스페셜 저지다국어,8,45,34.783
4222,Mining Your Own Business,다국어,54,361,16.77
4223,Mummy Madness,다국어,28,266,18.792
4224,피라미드,다국어,31,342,14.155
4225,쓰레기 슈트,다국어,433,2725,21.257
4226,Gangs,다국어,3,5,60.0
4227,Smeech,다국어,8,30,38.095
4228,The Dragon of Loowater,다국어,13,32,86.667
4229,Tournament,다국어,0,7,0.0
4230,사랑과 전쟁,스페셜 저지다국어,77,561,17.701
4231,Exchange Rates,다국어,7,30,25.0
4232,Conformity,다국어,18,50,56.25
4233,가짜소수,다국어,383,1150,48.42
4234,Carpool,다국어,0,0,0.0
4235,Friend or Foe?,스페셜 저지다국어,0,0,0.0
4236,Open Source,다국어,21,59,47.727
4237,비 단조성,다국어,54,122,62.069
4238,Humidex,다국어,28,86,36.842
4239,Tour de France,다국어,7,8,100.0
4240,Texas Trip,스페셜 저지다국어,6,27,27.273
4241,소수 없는 수열,다국어,22,85,37.288
4242,Hit or Miss,다국어,7,17,70.0
4243,보안 업체,다국어,395,1701,33.027
4244,Roll Playing Games,다국어,3,8,37.5
4245,Team Rankings,다국어,5,8,100.0
4246,To and Fro,다국어,311,444,76.79
4247,Translations,다국어,1,1,100.0
4248,Chat Rooms,다국어,6,104,12.766
4249,Hermes' Colony,다국어,0,0,0.0
4250,EKG Sequence,다국어,6,7,100.0
4251,"Water Main Break, Fixed",다국어,7,9,100.0
4252,Polly Nomials,다국어,3,3,100.0
4253,Pushing Boxes,다국어,2,3,66.667
4254,Ball Toss,다국어,6,6,100.0
4255,Galactic Breakup,다국어,2,2,100.0
4256,트리,다국어,2118,5212,56.047
4257,프리오더 포스트오더,다국어,13,18,81.25
4258,Knockout Tournament,다국어,4,5,80.0
4259,Plugged In,다국어,4,5,80.0
4260,One Person “The Price is Right”,다국어,6,7,100.0
4261,Slots of Fun,다국어,3,4,75.0
4262,Semi-prime H-numbers,다국어,13,29,54.167
4263,Rectilinear polygon,다국어,0,0,0.0
4264,Life Forms,다국어,1,2,100.0
4265,Tautology,다국어,6,10,75.0
4266,Rinse,다국어,3,29,10.345
4267,"The Trip, 2007",스페셜 저지다국어,5,16,50.0
4268,Mall Mania,다국어,4,9,57.143
4269,Moonshine,다국어,1,1,100.0
4270,WFF 'N PROOF,스페셜 저지다국어,3,3,100.0
4271,Cousins,다국어,0,0,0.0
4272,Ferry Loading IV,다국어,10,19,62.5
4273,Card Hands,다국어,1,1,100.0
4274,Eventually periodic sequence,다국어,1,1,100.0
4275,Point of view in Flatland,스페셜 저지다국어,0,0,0.0
4276,0이 몇 개?,다국어,56,217,58.947
4277,Educational journey,다국어,2,3,66.667
4278,Go,다국어,1,2,50.0
4279,Medals,다국어,12,41,41.379
4280,Flipping colors,다국어,3,3,100.0
4281,Crabbles,다국어,4,18,80.0
4282,War on Weather,다국어,8,8,100.0
4283,Factstone Benchmark,다국어,17,40,47.222
4284,A Walk Through the Forest,다국어,15,89,25.862
4285,Prerequisites?,다국어,84,131,84.0
4286,So you want to be a 2^n-aire?,다국어,11,14,91.667
4287,Word Ratios,다국어,152,275,79.167
4288,Pick-up sticks,다국어,1,10,100.0
4289,Rock-Paper-Scissors Tournament,다국어,26,237,15.385
4290,Structural Equivalence,다국어,0,2,0.0
4291,Brownie Points I,다국어,26,45,65.0
4292,Magic Bitstrings,다국어,4,5,80.0
4293,Cutting a polygon,다국어,0,0,0.0
4294,Bungee Jumping,다국어,12,28,44.444
4295,Brownie Points II,다국어,1,10,11.111
4296,Great Circle,다국어,1,19,33.333
4297,Ultra-QuickSort,다국어,70,211,52.239
4298,Up the Ante,다국어,1,2,50.0
4299,AFC 윔블던,다국어,3998,15507,29.584
4300,Traditional BINGO,다국어,8,11,72.727
4301,Practice,다국어,0,0,0.0
4302,Help!,스페셜 저지다국어,1,6,100.0
4303,Treequivalence,다국어,0,3,0.0
4304,Antiarithmetic?,다국어,9,11,100.0
4305,성격 진단 테스트,다국어,80,219,37.915
4306,Map,스페셜 저지다국어,1,6,20.0
4307,개미,다국어,1905,5042,48.167
4308,Cat,스페셜 저지다국어,0,0,0.0
4309,Evil Straw Warts Live,다국어,4,7,57.143
4310,Mint,다국어,8,18,72.727
4311,Expanding Rods,다국어,20,104,20.619
4312,3의 제곱,다국어,138,285,56.557
4313,Work Reduction,다국어,7,16,70.0
4314,Grid Speed,다국어,0,0,0.0
4315,나무 위의 구슬,다국어,67,190,42.949
4316,Tango Tango Insurrection,스페셜 저지다국어,0,0,0.0
4317,Advanced Causal Measurements (ACM),다국어,4,8,50.0
4318,A flea on a chessboard,다국어,7,13,70.0
4319,Jack and Jill,스페셜 저지다국어,1,2,50.0
4320,완전 P제곱수,다국어,85,723,17.82
4321,Calories from Fat,다국어,9,15,69.231
4322,Dead Fraction,다국어,10,30,38.462
4323,Biometrics,다국어,2,2,100.0
4324,XYZZY,다국어,4,5,100.0
4325,A Brief Gerrymander,스페셜 저지다국어,0,0,0.0
4326,Russian Dolls,스페셜 저지다국어,1,4,100.0
4327,Combination Lock,다국어,102,170,76.119
4328,기초 나머지 계산,다국어,174,451,48.066
4329,Genealogical Research,다국어,4,6,100.0
4330,Treasure Map,다국어,3,8,50.0
4331,Intellectual Property,다국어,0,0,0.0
4332,Persistent Numbers,다국어,10,12,83.333
4333,Major Scales,다국어,1,1,100.0
4334,Dumb Bones,다국어,4,5,100.0
4335,숫자 맞추기,다국어,258,1161,30.569
4336,Temple of Dune,다국어,3,6,50.0
4337,Ferry Loading II,다국어,4,6,100.0
4338,Catenyms,다국어,3,9,33.333
4339,Basic,다국어,4,9,50.0
4340,"Rock, Scissors, Paper",다국어,14,23,60.87
4341,연립 방정식,다국어,49,463,21.03
4342,유클리드 게임,다국어,302,1361,32.369
4343,Arctic Network,다국어,259,1091,30.981
4344,평균은 넘겠지,스페셜 저지다국어,78757,270148,40.221
4345,Time Zones,다국어,9,23,40.909
4346,Trains,다국어,1,10,100.0
4347,Tic Tac Toe,다국어,63,366,25.506
4348,막대 정사각형,다국어,97,549,26.722
4349,Blocks,다국어,54,128,64.286
4350,Faucet Flow,다국어,1,5,100.0
4351,Hay Points,다국어,60,89,83.333
4352,Jogging Trails,다국어,2,3,66.667
4353,Beavergnaw,다국어,29,41,74.359
4354,문자열 제곱,다국어,1799,7900,32.961
4355,서로소,다국어,380,2948,27.143
4356,Return of the Jedi,다국어,0,0,0.0
4357,이산 로그,다국어,134,406,46.048
4358,생태학,다국어,3893,14353,36.194
4359,Forests,다국어,18,67,32.143
4360,A Star not a Tree?,다국어,18,155,18.182
4361,Adventures in Moving - Part IV,다국어,8,16,66.667
4362,Pairsumonious Numbers,스페셜 저지다국어,4,10,40.0
4363,Snow Clearing,다국어,9,9,100.0
4364,Adventures in Moving - Part V,다국어,2,3,66.667
4365,Stack 'em Up,다국어,47,269,37.302
4366,Average Speed,다국어,21,55,58.333
4367,Subway,다국어,5,6,100.0
4368,Babelfish,다국어,32,114,45.714
4369,Bounding box,스페셜 저지다국어,0,17,0.0
4370,곱셈 게임,다국어,154,598,41.067
4371,No Tipping,스페셜 저지다국어,0,4,0.0
4372,Subway,다국어,2,3,100.0
4373,수집합,다국어,84,599,19.858
4374,지프의 법칙,다국어,29,133,33.333
4375,1,다국어,5030,19996,32.658
4376,Gopher II,다국어,89,499,21.292
4377,Tight words,다국어,24,79,42.857
4378,트ㅏㅊ;,다국어,619,3846,21.286
4379,나누기,다국어,22,374,9.483
4380,Hotter Colder,다국어,0,0,0.0
4381,Bridge,스페셜 저지다국어,9,35,31.034
4382,Saskatchewan,다국어,1,2,100.0
4383,점프는 즐거워,다국어,390,2362,24.637
4384,공평하게 팀 나누기,다국어,145,1178,22.586
4385,Interpreter,다국어,35,104,42.169
4386,별자리 만들기,스페셜 저지다국어,6097,12832,58.261
4387,Language Cardinality,다국어,6,38,15.789
4388,받아올림,다국어,1041,3084,41.441
4389,Demerit Points,다국어,6,9,66.667
4390,Edit Step Ladders,다국어,3,10,50.0
4391,Y2K Accounting Bug,다국어,14,23,66.667
4392,Airline Hub,다국어,4,12,100.0
4393,Snakes,다국어,1,1,100.0
4394,Snap,다국어,6,11,54.545
4395,Steps,다국어,211,521,55.236
4396,지뢰 찾기,다국어,877,3560,30.127
4397,Choose and divide,다국어,14,35,66.667
4398,Old Wine Into New Bottles,다국어,2,4,50.0
4399,끝인드롬,다국어,9,118,18.75
4400,Origami,다국어,1,1,100.0
4401,Fire Station,다국어,15,78,45.455
4402,Soundex,다국어,47,91,63.514
4403,Ferry Loading,스페셜 저지다국어,4,9,44.444
4404,Dog & Gopher,다국어,28,119,28.866
4405,Gas Station Numbers,다국어,5,7,100.0
4406,Billiard,다국어,20,30,76.923
4407,The Brick Stops Here,다국어,5,11,50.0
4408,Election,다국어,17,29,68.0
4409,Maze,스페셜 저지다국어,0,2,0.0
4410,Boastin' Red Socks,다국어,6,33,18.182
4411,The Trip,다국어,89,561,25.501
4412,Doublets,스페셜 저지다국어,8,63,14.035
4413,CDVII,다국어,5,104,13.889
4414,Factovisors,다국어,37,195,21.765
4415,Spaghetti,다국어,0,0,0.0
4416,Prime Distance,다국어,12,65,36.364
4417,Yahtzee,다국어,5,28,50.0
4418,Request for Proposal,다국어,21,58,40.385
4419,Australian Voting,다국어,100,1406,25.0
4420,Chocolate Chip Cookies,다국어,3,11,27.273
4421,Hippity Hopscotch,다국어,10,21,66.667
4422,Crypt Kicker II,다국어,20,100,30.769
4423,Watching Watches,다국어,11,22,64.706
4424,Polylops,다국어,7,13,58.333
4425,Crypt Kicker,다국어,0,23,0.0
4426,Dick and Jane,다국어,8,36,53.333
4427,Leaps Tall Buildings (in a single bound),스페셜 저지다국어,5,6,83.333
4428,Contest Scoreboard,다국어,6,20,66.667
4429,Poker Hands,다국어,10,68,30.303
4430,Is Bigger Smarter?,스페셜 저지다국어,17,130,17.526
4435,중간계 전쟁,다국어,1697,3303,57.76
4436,엘프의 검,다국어,298,794,45.846
4437,Painted Cube,다국어,3,15,27.273
4438,팡고른 숲,스페셜 저지다국어,10,41,35.714
4439,Rings and Runes,다국어,8,28,72.727
4440,Ritual Circle,스페셜 저지다국어,2,35,14.286
4441,Saruman’s Level Up,다국어,11,48,31.429
4442,빌보의 생일,다국어,113,381,48.918
4443,Spellcasting,다국어,5,18,45.455
4444,Temple Build,다국어,10,63,34.483
4445,Tile Cut,다국어,18,58,37.5
4446,ROT13,다국어,380,1717,28.19
4447,좋은놈 나쁜놈,다국어,1164,2394,54.114
4448,Bracelets,다국어,52,177,36.62
4449,A Classic Myth: Flatland Superhero,다국어,2,2,100.0
4450,Collateral Cleanup,스페셜 저지다국어,1,3,33.333
4451,LatticeLand,다국어,3,5,60.0
4452,Lightning Lessons,다국어,7,11,63.636
4453,Locksmith,다국어,0,0,0.0
4454,상근이의 여자친구,다국어,37,294,24.832
4455,The Status is Not Quo,다국어,6,18,33.333
4456,Stupendous Man,다국어,6,23,42.857
4457,상근이의 자물쇠,다국어,12,32,54.545
4458,첫 글자를 대문자로,다국어,4898,11218,50.952
4459,Always Follow the Rules in Zombieland,다국어,205,318,72.183
4461,뱀파이어 김상근 백작,다국어,34,153,31.481
